Latitude,Longitude,Label,Year,Image_URL
48.851775,2.330275,21 Rue du Vieux Colombier 75006 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078475_001.jpg?itok=GdltllGe
48.851593,2.331308,Rue du Vieux Colombier 75006 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078476_001.jpg?itok=p1IokrQJ
48.8436,2.325379,Boulevard du Montparnasse 75006 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078477_001.jpg?itok=HTRgIVM7
48.849055,2.331758,Rue Madame 75006 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078479_001.jpg?itok=WbzAMPbw
48.851775,2.330275,21 Rue du Vieux Colombier 75006 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078480_001.jpg?itok=OQG2tMZW
48.851775,2.330275,21 Rue du Vieux Colombier 75006 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078481_001.jpg?itok=paztXbVh
48.892168,2.346046,Rue Ordener 75018 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078389_001.jpg?itok=vKlnZymP
48.851775,2.330275,21 Rue du Vieux Colombier 75006 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078482_001.jpg?itok=cWBgiDEc
48.851775,2.330275,21 Rue du Vieux Colombier 75006 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078483_001.jpg?itok=hj5d2f7i
48.851775,2.330275,21 Rue du Vieux Colombier 75006 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078484_001.jpg?itok=VJjHDtQR
48.851775,2.330275,21 Rue du Vieux Colombier 75006 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078485_001.jpg?itok=FyHXa0N_
48.851775,2.330275,21 Rue du Vieux Colombier 75006 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078486_001.jpg?itok=2xGY-ny7
48.885895,2.33487,Rue Lepic 75018 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078404_001.jpg?itok=de4PB3sx
48.851775,2.330275,21 Rue du Vieux Colombier 75006 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078487_001.jpg?itok=e4DRfkcr
48.885895,2.33487,Rue Lepic 75018 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078405_001.jpg?itok=HgkruNmT
48.885895,2.33487,Rue Lepic 75018 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078406_001.jpg?itok=xWL7CPvB
48.885895,2.33487,Rue Lepic 75018 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078408_001.jpg?itok=F3Diw4XO
48.885895,2.33487,Rue Lepic 75018 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078407_001.jpg?itok=4Fnbrgqy
48.851775,2.330275,21 Rue du Vieux Colombier 75006 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078490_001.jpg?itok=O6Cku2fW
48.885895,2.33487,Rue Lepic 75018 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078409_001.jpg?itok=Cm27f6Fy
48.851775,2.330275,21 Rue du Vieux Colombier 75006 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078491_001.jpg?itok=m99cHeAq
48.862527,2.335861,Rue de Rivoli 75001 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph076363_001.jpg?itok=wiIQIhLE
48.862527,2.335861,Rue de Rivoli 75001 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph076365_001.jpg?itok=dJG9w7Jh
48.862527,2.335861,Rue de Rivoli 75001 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph076380_001.jpg?itok=GV9VTWhT
48.862527,2.335861,Rue de Rivoli 75001 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph076381_001.jpg?itok=NM3p4BkX
48.862527,2.335861,Rue de Rivoli 75001 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph076383_001.jpg?itok=wiTLZYeH
48.862527,2.335861,Rue de Rivoli 75001 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph076384_001.jpg?itok=kUIp25Gy
48.834414,2.353451,Avenue des Gobelins 75013 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078081_001.jpg?itok=327q1nHZ
48.835351,2.346649,Boulevard Arago 75013 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078084_001.jpg?itok=-8sVjIDp
48.835351,2.346649,Boulevard Arago 75013 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078085_001.jpg?itok=LJoSLZwC
48.835351,2.346649,Boulevard Arago 75013 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078087_001.jpg?itok=RKqXknNL
48.835351,2.346649,Boulevard Arago 75013 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078088_001.jpg?itok=5JlZ4Nlk
48.835351,2.346649,Boulevard Arago 75013 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078090_001.jpg?itok=xyziB9m2
48.835351,2.346649,Boulevard Arago 75013 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078091_001.jpg?itok=_ds_JwWD
48.834632,2.337249,Boulevard Arago 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078092_001.jpg?itok=SepKYACu
48.840746,2.326668,Boulevard Edgar Quinet 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078100_001.jpg?itok=gJkS1uPo
48.836967,2.348343,Boulevard de Port-Royal 75013 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078101_001.jpg?itok=mkjHEtUd
48.840746,2.326668,Boulevard Edgar Quinet 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078104_001.jpg?itok=Gh1hGwF4
48.838224,2.336639,Avenue de l'Observatoire 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078106_001.jpg?itok=v3VQ3My1
48.842768,2.336927,Avenue de l'Observatoire 75006 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078108_001.jpg?itok=YCwXV5cF
48.840746,2.326668,Boulevard Edgar Quinet 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078110_001.jpg?itok=3H_Yz05t
48.840746,2.326668,Boulevard Edgar Quinet 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078111_001.jpg?itok=uvr-bVbZ
48.838398,2.330927,Boulevard Raspail 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078115_001.jpg?itok=havOKYwb
48.842768,2.336927,Avenue de l'Observatoire 75006 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078118_001.jpg?itok=pe7TPa0V
48.840746,2.326668,Boulevard Edgar Quinet 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078119_001.jpg?itok=GWamw7-t
48.838398,2.330927,Boulevard Raspail 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078120_001.jpg?itok=BqK_XOi5
48.834243,2.331358,Place Denfert-Rochereau 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078123_001.jpg?itok=N88jjpd_
48.834243,2.331358,Place Denfert-Rochereau 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078124_001.jpg?itok=XNrCQh5T
48.840602,2.369428,Quai d'Austerlitz 75013 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078051_001.jpg?itok=MDvQ6cc6
48.840602,2.369428,Quai d'Austerlitz 75013 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078052_001.jpg?itok=LNQlTvMd
48.831667,2.344214,Rue de la Glacière 75013 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078053_001.jpg?itok=btvdeB22
48.831667,2.344214,Rue de la Glacière 75013 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078055_001.jpg?itok=ixwul5gc
48.831667,2.344214,Rue de la Glacière 75013 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078057_001.jpg?itok=vYouJlOw
48.832829,2.337308,Boulevard Saint-Jacques 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078061_001.jpg?itok=7NhMXYEz
48.832829,2.337308,Boulevard Saint-Jacques 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078062_001.jpg?itok=E1NLGwvx
48.830578,2.355183,Place d'Italie 75013 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078068_001.jpg?itok=GQIKBubZ
48.82628,2.359471,Rue de Tolbiac 75013 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078069_001.jpg?itok=w3u0_FxD
48.82628,2.359471,Rue de Tolbiac 75013 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078070_001.jpg?itok=CufEtZi9
48.822482,2.334392,Rue du Parc de Montsouris 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078127_001.jpg?itok=HeY_BzBV
48.822482,2.334392,Rue du Parc de Montsouris 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078131_001.jpg?itok=SSj8H7nJ
48.822482,2.334392,Rue du Parc de Montsouris 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078132_001.jpg?itok=3YjoiVdd
48.822482,2.334392,Rue du Parc de Montsouris 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078134_001.jpg?itok=iIwaWO9f
48.822482,2.334392,Rue du Parc de Montsouris 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078135_001.jpg?itok=i-rFXUAU
48.822482,2.334392,Rue du Parc de Montsouris 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078136_001.jpg?itok=8jWUsgPQ
48.822482,2.334392,Rue du Parc de Montsouris 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078137_001.jpg?itok=KdDTHbGa
48.822482,2.334392,Rue du Parc de Montsouris 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078138_001.jpg?itok=7T_gUFZu
48.822482,2.334392,Rue du Parc de Montsouris 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078139_001.jpg?itok=eBT7gRw_
48.834243,2.331358,Place Denfert-Rochereau 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078142_001.jpg?itok=15YpzY5z
48.834243,2.331358,Place Denfert-Rochereau 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078143_001.jpg?itok=o5Kn5U4J
48.822482,2.334392,Rue du Parc de Montsouris 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078146_001.jpg?itok=PFem_abi
48.868734,2.358261,Boulevard Saint-Martin 75010 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078274_001.jpg?itok=-3WsAk2O
48.822482,2.334392,Rue du Parc de Montsouris 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078147_001.jpg?itok=t2U4LqlT
48.868734,2.358261,Boulevard Saint-Martin 75010 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078275_001.jpg?itok=v6fIN_ts
48.822482,2.334392,Rue du Parc de Montsouris 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078148_001.jpg?itok=h9lsyfxd
48.87047,2.35032,Boulevard de Bonne Nouvelle 75010 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078277_001.jpg?itok=jSzcuVkW
48.87047,2.35032,Boulevard de Bonne Nouvelle 75010 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078278_001.jpg?itok=Vn62ZHQm
48.822482,2.334392,Rue du Parc de Montsouris 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078153_001.jpg?itok=ryv8hP51
48.870062,2.324455,Place de la Madeleine 75008 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078279_001.jpg?itok=4YVJ0T1e
48.822482,2.334392,Rue du Parc de Montsouris 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078154_001.jpg?itok=L0LcoYWP
48.870062,2.324455,Place de la Madeleine 75008 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078280_001.jpg?itok=Mw-lXHVL
48.822482,2.334392,Rue du Parc de Montsouris 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078155_001.jpg?itok=AI_cm6wJ
48.822482,2.334392,Rue du Parc de Montsouris 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078156_001.jpg?itok=eOlRECdH
48.870062,2.324455,Place de la Madeleine 75008 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078281_001.jpg?itok=Pa7sQuXR
48.8484,2.339673,Rue de Médicis 75006 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078282_001.jpg?itok=_yFec7M5
48.836628,2.353912,Rue de la Reine Blanche 75013 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078284_001.jpg?itok=G9QZW3Fa
48.836628,2.353912,Rue de la Reine Blanche 75013 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078286_001.jpg?itok=vps-ZERX
48.840885,2.339512,Rue Pierre Nicole 75005 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078285_001.jpg?itok=H6KsiJKG
48.840885,2.339512,Rue Pierre Nicole 75005 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078287_001.jpg?itok=DipAHR7i
48.822006,2.334042,Villa du Parc de Montsouris 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078163_001.jpg?itok=pBygl4Ud
48.868734,2.358261,Boulevard Saint-Martin 75010 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078295_001.jpg?itok=Y91zuv2C
48.840042,2.303681,Rue de Vaugirard 75015 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078192_001.jpg?itok=dwfxa6YY
48.85042,2.311503,Avenue de Breteuil 75007 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078198_001.jpg?itok=DIN8STlc
48.85042,2.311503,Avenue de Breteuil 75007 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078199_001.jpg?itok=wrO3KoBU
48.841628,2.330097,Boulevard du Montparnasse 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078200_001.jpg?itok=RMnstT-N
48.841628,2.330097,Boulevard du Montparnasse 75014 Paris,Vers 1890,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph078201_001.jpg?itok=yzd-uScH
